gene_key	gene_name	gene_start	gene_end	gene_length_bp	length_source	log10_gene_length
ENSG00000302259	ENSG00000302259	128242719	128250939	8221	GTF gene span	3.9149246482051483
ENSG00000302260	ENSG00000302260	75523237	75669365	146129	GTF gene span	5.164736412307802
ENSG00000302261	ENSG00000302261	5119547	5120619	1073	GTF gene span	3.030599721965951
ENSG00000302262	ENSG00000302262	26049196	26050694	1499	GTF gene span	3.1758016328482794
ENSG00000302263	ENSG00000302263	125192762	125193401	640	GTF gene span	2.806179973983887
ENSG00000302264	ENSG00000302264	23174122	23191223	17102	GTF gene span	4.233046902098183
ENSG00000302265	ENSG00000302265	44448248	44466952	18705	GTF gene span	4.271957712534224
ENSG00000302266	ENSG00000302266	89017902	89018761	860	GTF gene span	2.934498451243568
ENSG00000302267	ENSG00000302267	153386015	153386568	554	GTF gene span	2.74350976472843
ENSG00000302268	ENSG00000302268	236943808	237009367	65560	GTF gene span	4.816638944898462
ENSG00000302269	ENSG00000302269	5220546	5225258	4713	GTF gene span	3.6732974397596356
ENSG00000302270	ENSG00000302270	36525246	36528109	2864	GTF gene span	3.456973013635818
ENSG00000302271	ENSG00000302271	169663092	169664229	1138	GTF gene span	3.056142262059052
ENSG00000302272	ENSG00000302272	38733002	38787035	54034	GTF gene span	4.732667118448442
ENSG00000302273	ENSG00000302273	73851663	73853709	2047	GTF gene span	3.311117842662506
ENSG00000302274	ENSG00000302274	128265105	128266296	1192	GTF gene span	3.076276255404218
ENSG00000302275	ENSG00000302275	110946096	110949025	2930	GTF gene span	3.4668676203541096
ENSG00000302276	ENSG00000302276	91816009	91827605	11597	GTF gene span	4.064345657162171
ENSG00000302277	ENSG00000302277	23173123	23174549	1427	GTF gene span	3.154423973114647
ENSG00000302278	ENSG00000302278	8516604	8522551	5948	GTF gene span	3.7743709598499167
ENSG00000302279	ENSG00000302279	10522143	10525311	3169	GTF gene span	3.5009222391903005
ENSG00000302280	ENSG00000302280	236956989	236979343	22355	GTF gene span	4.349374674204051
ENSG00000302281	ENSG00000302281	53464940	53466663	1724	GTF gene span	3.236537261488694
ENSG00000302282	ENSG00000302282	22693680	22695842	2163	GTF gene span	3.3350565194390915
ENSG00000302283	ENSG00000302283	73860370	73861042	673	GTF gene span	2.828015064223977
ENSG00000302284	ENSG00000302284	5968740	5969507	768	GTF gene span	2.885361220031512
ENSG00000302285	ENSG00000302285	187456894	187461817	4924	GTF gene span	3.6923180442592787
ENSG00000302286	ENSG00000302286	38810743	38820894	10152	GTF gene span	4.006551609086649
ENSG00000302287	ENSG00000302287	4317882	4319668	1787	GTF gene span	3.252124552505644
ENSG00000302288	ENSG00000302288	36877454	36880986	3533	GTF gene span	3.5481436374348454
ENSG00000302289	ENSG00000302289	184208193	184214231	6039	GTF gene span	3.780965029608317
ENSG00000302290	ENSG00000302290	174160139	174211240	51102	GTF gene span	4.708437897629163
ENSG00000302291	ENSG00000302291	72112854	72113851	998	GTF gene span	2.999130541287371
ENSG00000302292	ENSG00000302292	50440718	50441542	825	GTF gene span	2.916453948549925
ENSG00000302293	ENSG00000302293	239873443	239876395	2953	GTF gene span	3.4702634469650784
ENSG00000302294	ENSG00000302294	214491056	214528938	37883	GTF gene span	4.578444363991634
ENSG00000302295	ENSG00000302295	175150803	175154263	3461	GTF gene span	3.539201599294128
ENSG00000302296	ENSG00000302296	128011112	128035419	24308	GTF gene span	4.385749227675279
ENSG00000302297	ENSG00000302297	236996961	236998193	1233	GTF gene span	3.0909630765957314
ENSG00000302298	ENSG00000302298	65510048	65545843	35796	GTF gene span	4.553834499409687
ENSG00000302299	ENSG00000302299	125229494	125271152	41659	GTF gene span	4.619708840751085
ENSG00000302300	ENSG00000302300	18395098	18396220	1123	GTF gene span	3.050379756261458
ENSG00000302301	ENSG00000302301	87626238	87634640	8403	GTF gene span	3.924434363543231
ENSG00000302302	ENSG00000302302	6186993	6212547	25555	GTF gene span	4.407475885291256
ENSG00000302303	ENSG00000302303	176477397	176565284	87888	GTF gene span	4.943929581677284
ENSG00000302304	ENSG00000302304	129525457	129531547	6091	GTF gene span	3.7846885995014214
ENSG00000302305	ENSG00000302305	121049413	121057582	8170	GTF gene span	3.9122220565324155
ENSG00000302306	ENSG00000302306	30099867	30126648	26782	GTF gene span	4.427843005705534
ENSG00000302307	ENSG00000302307	161636548	161637864	1317	GTF gene span	3.119585774961784
ENSG00000302308	ENSG00000302308	67042389	67044442	2054	GTF gene span	3.3126004392612596
ENSG00000302309	ENSG00000302309	47690521	47698295	7775	GTF gene span	3.890700397698875
ENSG00000302310	ENSG00000302310	83944103	83945642	1540	GTF gene span	3.187520720836463
ENSG00000302311	ENSG00000302311	99005575	99006066	492	GTF gene span	2.69196510276736
ENSG00000302312	ENSG00000302312	127822671	127833794	11124	GTF gene span	4.046260980192122
ENSG00000302313	ENSG00000302313	65520024	65554941	34918	GTF gene span	4.543049360639533
ENSG00000302314	ENSG00000302314	72716597	72794509	77913	GTF gene span	4.8916099269566145
ENSG00000302315	ENSG00000302315	28445137	28475836	30700	GTF gene span	4.487138375477186
ENSG00000302316	ENSG00000302316	128595754	128600675	4922	GTF gene span	3.6921416093667836
ENSG00000302317	ENSG00000302317	2464522	2468939	4418	GTF gene span	3.6452257115354163
ENSG00000302318	ENSG00000302318	23761330	23761524	195	GTF gene span	2.290034611362518
ENSG00000302319	ENSG00000302319	30110345	30130678	20334	GTF gene span	4.3082228192210215
ENSG00000302320	ENSG00000302320	76132785	76133392	608	GTF gene span	2.783903579272735
ENSG00000302321	ENSG00000302321	119386269	119386815	547	GTF gene span	2.737987326333431
ENSG00000302322	ENSG00000302322	42179162	42184138	4977	GTF gene span	3.696967640744023
ENSG00000302323	ENSG00000302323	187378881	187397061	18181	GTF gene span	4.259617766814334
ENSG00000302324	ENSG00000302324	42666504	42725350	58847	GTF gene span	4.769724327559141
ENSG00000302325	ENSG00000302325	31638757	31640752	1996	GTF gene span	3.3001605369513523
ENSG00000302326	ENSG00000302326	127911696	127914666	2971	GTF gene span	3.472902651803664
ENSG00000302327	ENSG00000302327	36305410	36353879	48470	GTF gene span	4.685473019722759
ENSG00000302328	ENSG00000302328	30506005	30507463	1459	GTF gene span	3.1640552918934515
ENSG00000302329	ENSG00000302329	87681380	87682258	879	GTF gene span	2.9439888750737717
ENSG00000302330	ENSG00000302330	101561606	101566413	4808	GTF gene span	3.681964458994683
ENSG00000302331	ENSG00000302331	30105704	30110098	4395	GTF gene span	3.642958879409791
ENSG00000302332	ENSG00000302332	119501832	119523151	21320	GTF gene span	4.328787200354535
ENSG00000302333	ENSG00000302333	52718771	52756076	37306	GTF gene span	4.57177868589273
ENSG00000302334	ENSG00000302334	90429056	90524596	95541	GTF gene span	4.980189782605793
ENSG00000302335	ENSG00000302335	43749134	43750323	1190	GTF gene span	3.0755469613925306
ENSG00000302336	ENSG00000302336	19980058	19981137	1080	GTF gene span	3.03342375548695
ENSG00000302337	ENSG00000302337	173516518	173526889	10372	GTF gene span	4.015862508097314
ENSG00000302338	ENSG00000302338	20370471	20630932	260462	GTF gene span	5.415744371036246
ENSG00000302339	ENSG00000302339	75318897	75320884	1988	GTF gene span	3.2984163800612945
ENSG00000302340	ENSG00000302340	200713307	200713876	570	GTF gene span	2.7558748556724915
ENSG00000302341	ENSG00000302341	56238967	56239477	511	GTF gene span	2.708420900134713
ENSG00000302342	ENSG00000302342	29842155	29862352	20198	GTF gene span	4.305308367864144
ENSG00000302343	ENSG00000302343	36330564	36353322	22759	GTF gene span	4.357153175823959
ENSG00000302344	ENSG00000302344	127744216	127746762	2547	GTF gene span	3.406028944963615
ENSG00000302345	ENSG00000302345	96022162	96028229	6068	GTF gene span	3.783045572114693
ENSG00000302346	ENSG00000302346	67934883	68019995	85113	GTF gene span	4.929995898475612
ENSG00000302347	ENSG00000302347	86321238	86357618	36381	GTF gene span	4.560874632289673
ENSG00000302348	ENSG00000302348	45632760	45633265	506	GTF gene span	2.7041505168397992
ENSG00000302349	ENSG00000302349	37783600	37788258	4659	GTF gene span	3.668292710448221
ENSG00000302350	ENSG00000302350	119486366	119487060	695	GTF gene span	2.8419848045901137
ENSG00000302351	ENSG00000302351	21762128	21872920	110793	GTF gene span	5.0445123221486545
ENSG00000302352	ENSG00000302352	90511547	90527148	15602	GTF gene span	4.193180273565345
ENSG00000302353	ENSG00000302353	85030432	85040985	10554	GTF gene span	4.023417089841105
ENSG00000302354	ENSG00000302354	20628875	20630896	2022	GTF gene span	3.3057811512549824
ENSG00000302355	ENSG00000302355	226423025	226424013	989	GTF gene span	2.9951962915971793
ENSG00000302356	ENSG00000302356	27828302	27833508	5207	GTF gene span	3.7165875776756923
ENSG00000302357	ENSG00000302357	151759550	151764014	4465	GTF gene span	3.649821463224565
ENSG00000302358	ENSG00000302358	146642087	146729785	87699	GTF gene span	4.942994641291263
ENSG00000302359	ENSG00000302359	127746952	127749409	2458	GTF gene span	3.390581878550435
ENSG00000302360	ENSG00000302360	1351708	1352258	551	GTF gene span	2.741151598851785
ENSG00000302361	ENSG00000302361	4077882	4078625	744	GTF gene span	2.8715729355458786
ENSG00000302362	ENSG00000302362	96127252	96129765	2514	GTF gene span	3.400365273349939
ENSG00000302363	ENSG00000302363	3179072	3187400	8329	GTF gene span	3.9205928620848085
ENSG00000302364	ENSG00000302364	67966064	67968065	2002	GTF gene span	3.3014640731433
ENSG00000302365	ENSG00000302365	91836570	91884090	47521	GTF gene span	4.67688557107062
ENSG00000302366	ENSG00000302366	119502920	119503515	596	GTF gene span	2.7752462597402365
ENSG00000302367	ENSG00000302367	48174478	48378681	204204	GTF gene span	5.3100642449052176
ENSG00000302368	CLSPN-DT	35770087	35806944	36858	GTF gene span	4.566531765703207
ENSG00000302369	ENSG00000302369	90455064	90460421	5358	GTF gene span	3.7290027092721902
ENSG00000302370	ENSG00000302370	15900620	15901881	1262	GTF gene span	3.1010593549081156
ENSG00000302371	ENSG00000302371	121590413	121627084	36672	GTF gene span	4.564334595951277
ENSG00000302372	ENSG00000302372	18064725	18080202	15478	GTF gene span	4.1897148423236805
ENSG00000302373	ENSG00000302373	173533818	173539251	5434	GTF gene span	3.735119634081872
ENSG00000302374	ENSG00000302374	69265917	69306494	40578	GTF gene span	4.608290637808986
ENSG00000302375	ENSG00000302375	63486653	63487608	956	GTF gene span	2.9804578922761
ENSG00000302376	ENSG00000302376	145038660	145040281	1622	GTF gene span	3.2100508498751372
ENSG00000302377	ENSG00000302377	58006642	58023599	16958	GTF gene span	4.229374630928843
ENSG00000302378	ENSG00000302378	80747267	80921797	174531	GTF gene span	5.241872577044283
ENSG00000302379	ENSG00000302379	151763552	151765138	1587	GTF gene span	3.2005769267548483
ENSG00000302380	ENSG00000302380	26189885	26190525	641	GTF gene span	2.8068580295188172
ENSG00000302381	ENSG00000302381	127729792	127731847	2056	GTF gene span	3.313023110323238
ENSG00000302382	ENSG00000302382	96120342	96122392	2051	GTF gene span	3.3119656603683665
ENSG00000302383	ENSG00000302383	150898862	150899468	607	GTF gene span	2.7831886910752575
ENSG00000302384	ENSG00000302384	3152896	3153135	240	GTF gene span	2.380211241711606
ENSG00000302385	ENSG00000302385	34556491	34558537	2047	GTF gene span	3.311117842662506
ENSG00000302386	ENSG00000302386	91883768	91886131	2364	GTF gene span	3.3736474722092176
ENSG00000302387	ENSG00000302387	23880933	23881462	530	GTF gene span	2.724275869600789
ENSG00000302388	ENSG00000302388	48309158	48313152	3995	GTF gene span	3.6015167836500104
ENSG00000302389	ENSG00000302389	30209149	30255631	46483	GTF gene span	4.667294149532897
ENSG00000302390	ENSG00000302390	73283977	73292458	8482	GTF gene span	3.9284982681236906
ENSG00000302391	ENSG00000302391	90640980	90643045	2066	GTF gene span	3.315130317183602
ENSG00000302392	ENSG00000302392	73690165	73715889	25725	GTF gene span	4.410355383434471
ENSG00000302393	ENSG00000302393	25350532	25365562	15031	GTF gene span	4.176987874800811
ENSG00000302394	ENSG00000302394	69280672	69289876	9205	GTF gene span	3.9640237928400337
ENSG00000302395	ENSG00000302395	23474020	23475038	1019	GTF gene span	3.0081741840064264
ENSG00000302396	ENSG00000302396	127761215	127762141	927	GTF gene span	2.967079734144497
ENSG00000302397	ENSG00000302397	96087393	96087961	569	GTF gene span	2.7551122663950713
ENSG00000302398	ENSG00000302398	29185596	29188703	3108	GTF gene span	3.4924810101288766
ENSG00000302399	ENSG00000302399	111250225	111256793	6569	GTF gene span	3.8174992618677583
ENSG00000302400	ENSG00000302400	110256656	110335441	78786	GTF gene span	4.89644905171642
ENSG00000302401	ENSG00000302401	90583856	90585671	1816	GTF gene span	3.2591158441850663
ENSG00000302402	ENSG00000302402	114934535	114970610	36076	GTF gene span	4.557218378253756
ENSG00000302403	ENSG00000302403	68077799	68097182	19384	GTF gene span	4.28744340112945
ENSG00000302404	ENSG00000302404	73320040	73331534	11495	GTF gene span	4.0605089756052974
ENSG00000302405	ENSG00000302405	179581256	179581673	418	GTF gene span	2.621176281775035
ENSG00000302406	ENSG00000302406	957627	960938	3312	GTF gene span	3.5200903281128424
ENSG00000302407	ENSG00000302407	24135429	24136333	905	GTF gene span	2.9566485792052033
ENSG00000302408	ENSG00000302408	61793440	61820722	27283	GTF gene span	4.435892123015654
ENSG00000302409	ENSG00000302409	57988050	57989940	1891	GTF gene span	3.27669152884504
ENSG00000302410	ENSG00000302410	10839405	10842923	3519	GTF gene span	3.5464192668351915
ENSG00000302411	ENSG00000302411	173522475	173523316	842	GTF gene span	2.9253120914996495
ENSG00000302412	ENSG00000302412	137271699	137426919	155221	GTF gene span	5.190950477019804
ENSG00000302413	ENSG00000302413	29028410	29029855	1446	GTF gene span	3.160168292958512
ENSG00000302414	ENSG00000302414	21820484	21820959	476	GTF gene span	2.677606952720493
ENSG00000302415	ENSG00000302415	73525972	73530031	4060	GTF gene span	3.6085260335771943
ENSG00000302416	ENSG00000302416	5132528	5133759	1232	GTF gene span	3.090610707828407
ENSG00000302417	ENSG00000302417	79766358	79767563	1206	GTF gene span	3.0813473078041325
ENSG00000302418	ENSG00000302418	134523795	134527661	3867	GTF gene span	3.5873741720730656
ENSG00000302419	ENSG00000302419	74895464	74906292	10829	GTF gene span	4.034588353713624
ENSG00000302420	ENSG00000302420	4716998	4726096	9099	GTF gene span	3.958993665030326
ENSG00000302421	ENSG00000302421	67415985	67426519	10535	GTF gene span	4.022634539944119
ENSG00000302422	ENSG00000302422	94042226	94126743	84518	GTF gene span	4.926949211531711
ENSG00000302423	ENSG00000302423	38054675	38056157	1483	GTF gene span	3.1711411510283822
ENSG00000302424	ENSG00000302424	68532923	68534577	1655	GTF gene span	3.2187979981117376
ENSG00000302425	ENSG00000302425	125544554	125614001	69448	GTF gene span	4.841659743213005
ENSG00000302426	ENSG00000302426	57987418	57987988	571	GTF gene span	2.756636108245848
ENSG00000302427	ENSG00000302427	137433080	137463589	30510	GTF gene span	4.484442207642407
ENSG00000302428	ENSG00000302428	23495461	23496255	795	GTF gene span	2.9003671286564705
ENSG00000302429	ENSG00000302429	54183345	54193374	10030	GTF gene span	4.001300933020418
ENSG00000302430	ENSG00000302430	32821149	32860783	39635	GTF gene span	4.598078862529418
ENSG00000302431	ENSG00000302431	73375542	73377488	1947	GTF gene span	3.2893659515200318
ENSG00000302432	ENSG00000302432	106661279	106661845	567	GTF gene span	2.7535830588929064
ENSG00000302433	ENSG00000302433	90273843	90276355	2513	GTF gene span	3.400192488592576
ENSG00000302434	ENSG00000302434	95291185	95292456	1272	GTF gene span	3.104487111312395
ENSG00000302435	ENSG00000302435	35691357	35694878	3522	GTF gene span	3.5467893516312583
ENSG00000302436	ENSG00000302436	22632033	22632420	388	GTF gene span	2.5888317255942073
ENSG00000302437	ENSG00000302437	20187279	20187706	428	GTF gene span	2.6314437690131722
ENSG00000302438	ENSG00000302438	144598096	144610837	12742	GTF gene span	4.1052376007460225
ENSG00000302439	ENSG00000302439	7210053	7212926	2874	GTF gene span	3.4584867637982066
ENSG00000302440	ENSG00000302440	27591481	27608893	17413	GTF gene span	4.240873600020581
ENSG00000302441	ENSG00000302441	14705457	14710263	4807	GTF gene span	3.681874122128647
ENSG00000302442	ENSG00000302442	176792436	176796224	3789	GTF gene span	3.578524605274993
ENSG00000302443	ENSG00000302443	96004247	96014487	10241	GTF gene span	4.010342366139568
ENSG00000302444	ENSG00000302444	95294741	95295944	1204	GTF gene span	3.0806264869218056
ENSG00000302445	ENSG00000302445	5426089	5430776	4688	GTF gene span	3.670987603010034
ENSG00000302446	ENSG00000302446	93767664	93770176	2513	GTF gene span	3.400192488592576
ENSG00000302447	ENSG00000302447	44266142	44266644	503	GTF gene span	2.7015679850559273
ENSG00000302448	ENSG00000302448	32279710	32282311	2602	GTF gene span	3.4153072922255676
ENSG00000302449	ENSG00000302449	101579061	101603351	24291	GTF gene span	4.385445393995841
ENSG00000302450	ENSG00000302450	137548292	137550503	2212	GTF gene span	3.344785122632661
ENSG00000302451	ENSG00000302451	85980618	85993413	12796	GTF gene span	4.10707423141207
ENSG00000302452	ENSG00000302452	5430322	5433023	2702	GTF gene span	3.4316853446860116
ENSG00000302453	ENSG00000302453	114636902	114674026	37125	GTF gene span	4.5696664623252685
ENSG00000302454	ENSG00000302454	68343594	68345158	1565	GTF gene span	3.194514341882467
ENSG00000302455	ENSG00000302455	70761229	70762757	1529	GTF gene span	3.1844074854123203
ENSG00000302456	ENSG00000302456	94101426	94102519	1094	GTF gene span	3.039017321997412
ENSG00000302457	ENSG00000302457	235892285	235963220	70936	GTF gene span	4.8508666954566815
ENSG00000302458	ENSG00000302458	140400538	140401401	864	GTF gene span	2.936513742478893
ENSG00000302459	ENSG00000302459	162246108	162250108	4001	GTF gene span	3.6021685513789974
ENSG00000302460	ENSG00000302460	154381481	154389797	8317	GTF gene span	3.919966701483387
ENSG00000302461	ENSG00000302461	102592995	102593920	926	GTF gene span	2.966610986681934
ENSG00000302462	ENSG00000302462	46617430	46698820	81391	GTF gene span	4.910576384417048
ENSG00000302463	ENSG00000302463	101586370	101591563	5194	GTF gene span	3.715501945293284
ENSG00000302464	ENSG00000302464	18012973	18065879	52907	GTF gene span	4.723513136312176
ENSG00000302465	ENSG00000302465	122085740	122087389	1650	GTF gene span	3.2174839442139063
ENSG00000302466	ENSG00000302466	119843065	119845092	2028	GTF gene span	3.3070679506612985
ENSG00000302467	ENSG00000302467	22805740	22841025	35286	GTF gene span	4.547602429785681
ENSG00000302468	ENSG00000302468	2790368	2809915	19548	GTF gene span	4.291102330356134
ENSG00000302469	ENSG00000302469	57241482	57257112	15631	GTF gene span	4.193986763085695
ENSG00000302470	ENSG00000302470	34897172	34903539	6368	GTF gene span	3.8040030547296126
ENSG00000302471	ENSG00000302471	154388002	154388794	793	GTF gene span	2.8992731873176036
ENSG00000302472	ENSG00000302472	37197564	37218203	20640	GTF gene span	4.314709692955174
ENSG00000302473	ENSG00000302473	18229344	18230508	1165	GTF gene span	3.0663259253620376
ENSG00000302474	ENSG00000302474	27483265	27484395	1131	GTF gene span	3.053462604925455
ENSG00000302475	ENSG00000302475	16735541	16869411	133871	GTF gene span	5.12668650752708
ENSG00000302476	ENSG00000302476	17883943	17895614	11672	GTF gene span	4.067145278885395
ENSG00000302477	ENSG00000302477	44358024	44359008	985	GTF gene span	2.9934362304976116
ENSG00000302478	ENSG00000302478	23350783	23355077	4295	GTF gene span	3.632963168167261
ENSG00000302479	ENSG00000302479	117897635	117919182	21548	GTF gene span	4.333406966873917
ENSG00000302480	ENSG00000302480	22823529	22827995	4467	GTF gene span	3.6500159524718385
ENSG00000302481	ENSG00000302481	116726971	116739888	12918	GTF gene span	4.111195280207131
ENSG00000302482	ENSG00000302482	235917731	235918145	415	GTF gene span	2.6180480967120925
ENSG00000302483	ENSG00000302483	2840683	2857864	17182	GTF gene span	4.2350737146995066
ENSG00000302484	ENSG00000302484	71752805	71835088	82284	GTF gene span	4.915315395513
ENSG00000302485	ENSG00000302485	121480322	121489807	9486	GTF gene span	3.9770831203158528
ENSG00000302486	ENSG00000302486	101024338	101026505	2168	GTF gene span	3.336059277866349
ENSG00000302487	ENSG00000302487	36441661	36442184	524	GTF gene span	2.7193312869837265
ENSG00000302488	ENSG00000302488	154389028	154389616	589	GTF gene span	2.7701152947871015
ENSG00000302489	ENSG00000302489	44701491	44732228	30738	GTF gene span	4.487675606259985
ENSG00000302490	ENSG00000302490	198088691	198151752	63062	GTF gene span	4.79976774020177
ENSG00000302491	ENSG00000302491	9038625	9039395	771	GTF gene span	2.8870543780509568
ENSG00000302492	ENSG00000302492	71350181	71361695	11515	GTF gene span	4.06126394230025
ENSG00000302493	ENSG00000302493	133974806	133977647	2842	GTF gene span	3.4536240735914507
ENSG00000302494	ENSG00000302494	130113352	130149103	35752	GTF gene span	4.553300341652303
ENSG00000302495	ENSG00000302495	132421281	132422888	1608	GTF gene span	3.2062860444124324
ENSG00000302496	ENSG00000302496	2817787	2821727	3941	GTF gene span	3.595606434865603
ENSG00000302497	ENSG00000302497	109917073	109920242	3170	GTF gene span	3.5010592622177517
ENSG00000302498	ENSG00000302498	190787525	190810047	22523	GTF gene span	4.352626236830803
ENSG00000302499	ENSG00000302499	37039268	37046997	7730	GTF gene span	3.888179493918325
ENSG00000302500	ENSG00000302500	100141911	100148730	6820	GTF gene span	3.833784374656479
ENSG00000302501	ENSG00000302501	19579814	19587025	7212	GTF gene span	3.8580557180503643
ENSG00000302502	ENSG00000302502	103274299	103276801	2503	GTF gene span	3.3984608496082234
ENSG00000302503	ENSG00000302503	8430642	8435981	5340	GTF gene span	3.727541257028556
ENSG00000302504	ENSG00000302504	66101776	66133996	32221	GTF gene span	4.508139014908231
ENSG00000302505	ENSG00000302505	95660304	95719405	59102	GTF gene span	4.771602177569363
ENSG00000302506	ENSG00000302506	137919828	137933826	13999	GTF gene span	4.1460970135358695
ENSG00000302507	ENSG00000302507	66376914	66393983	17070	GTF gene span	4.2322335211147335
ENSG00000302508	ENSG00000302508	2855235	2855939	705	GTF gene span	2.848189116991399
ENSG00000302509	ENSG00000302509	128404798	128410180	5383	GTF gene span	3.731024379815688
ENSG00000302510	ENSG00000302510	58272524	58298129	25606	GTF gene span	4.408341741154655
ENSG00000302511	ENSG00000302511	130166615	130183573	16959	GTF gene span	4.229400240179781
ENSG00000302512	ENSG00000302512	139388465	139418592	30128	GTF gene span	4.4789703026725896
ENSG00000302513	ENSG00000302513	71137718	71140882	3165	GTF gene span	3.500373714353374
ENSG00000302514	ENSG00000302514	88636602	88666739	30138	GTF gene span	4.479114428543193
ENSG00000302515	ENSG00000302515	212935951	212947831	11881	GTF gene span	4.074852995881248
ENSG00000302516	ENSG00000302516	108983489	108986161	2673	GTF gene span	3.426998958756537
ENSG00000302517	ENSG00000302517	85240410	85247822	7413	GTF gene span	3.869994000121742
ENSG00000302518	ENSG00000302518	44847361	44847994	634	GTF gene span	2.802089257881733
ENSG00000302519	ENSG00000302519	153910686	153914409	3724	GTF gene span	3.571009672309305
ENSG00000302520	ENSG00000302520	150473257	150508397	35141	GTF gene span	4.545814115961283
ENSG00000302521	ENSG00000302521	128559399	128565690	6292	GTF gene span	3.7987887139512493
ENSG00000302522	ENSG00000302522	95664065	95665874	1810	GTF gene span	3.2576785748691846
ENSG00000302523	ENSG00000302523	85240128	85241068	941	GTF gene span	2.973589623427257
ENSG00000302524	ENSG00000302524	13251887	13267487	15601	GTF gene span	4.193152436852078
ENSG00000302525	ENSG00000302525	38472211	38498139	25929	GTF gene span	4.413785767719737
ENSG00000302526	ENSG00000302526	88659144	88686606	27463	GTF gene span	4.4387479769022296
ENSG00000302527	ENSG00000302527	92208703	92246345	37643	GTF gene span	4.575684227707583
ENSG00000302528	ENSG00000302528	125534057	125535323	1267	GTF gene span	3.1027766148834415
ENSG00000302530	ENSG00000302530	195835447	195836713	1267	GTF gene span	3.1027766148834415
ENSG00000302531	ENSG00000302531	27071599	27089255	17657	GTF gene span	4.246916917014926
ENSG00000302532	ENSG00000302532	89180072	89180397	326	GTF gene span	2.513217600067939
ENSG00000302533	ENSG00000302533	66896769	66907584	10816	GTF gene span	4.0340666785975605
ENSG00000302534	ENSG00000302534	100981784	101003780	21997	GTF gene span	4.342363454809172
ENSG00000302535	ENSG00000302535	11141369	11154344	12976	GTF gene span	4.113140836867081
ENSG00000302536	ENSG00000302536	44187758	44220606	32849	GTF gene span	4.516522153162396
ENSG00000302537	ENSG00000302537	155676070	155680809	4740	GTF gene span	3.6757783416740852
ENSG00000302538	ENSG00000302538	104914144	104929740	15597	GTF gene span	4.193041072153242
ENSG00000302539	ENSG00000302539	47254799	47260876	6078	GTF gene span	3.7837606957439243
ENSG00000302540	ENSG00000302540	27262763	27307420	44658	GTF gene span	4.649899269375515
ENSG00000302541	ENSG00000302541	190194158	190196055	1898	GTF gene span	3.2782962080912736
ENSG00000302542	ENSG00000302542	62121733	62178624	56892	GTF gene span	4.755051201366581
ENSG00000302543	ENSG00000302543	188898313	188901096	2784	GTF gene span	3.4446692309385245
ENSG00000302544	ENSG00000302544	11137692	11144913	7222	GTF gene span	3.858657484090808
ENSG00000302545	ENSG00000302545	83197150	83199630	2481	GTF gene span	3.394626764272209
ENSG00000302546	ENSG00000302546	58242621	58244691	2071	GTF gene span	3.3161800988934527
ENSG00000302547	ENSG00000302547	115766969	115834693	67725	GTF gene span	4.830749013705206
ENSG00000302548	ENSG00000302548	155668786	155672530	3745	GTF gene span	3.5734518220354854
ENSG00000302549	ENSG00000302549	47310020	47312604	2585	GTF gene span	3.412460547429961
ENSG00000302550	ENSG00000302550	1783129	1796057	12929	GTF gene span	4.111564935454498
ENSG00000302551	ENSG00000302551	108037781	108046264	8484	GTF gene span	3.9286006598445242
ENSG00000302552	ENSG00000302552	9965313	9970403	5091	GTF gene span	3.706803097037338
ENSG00000302553	ENSG00000302553	121182221	121182519	299	GTF gene span	2.4756711883244296
ENSG00000302554	ENSG00000302554	227912792	227917453	4662	GTF gene span	3.668572269184558
ENSG00000302555	ENSG00000302555	104933752	104934879	1128	GTF gene span	3.0523090996473234
ENSG00000302556	ENSG00000302556	131011645	131012451	807	GTF gene span	2.90687353472207
ENSG00000302557	ENSG00000302557	21060252	21115329	55078	GTF gene span	4.7409781617095454
ENSG00000302558	ENSG00000302558	153433415	153450665	17251	GTF gene span	4.236814275171272
ENSG00000302559	ENSG00000302559	28158	31507	3350	GTF gene span	3.525044807036845
ENSG00000302560	ENSG00000302560	62224201	62224981	781	GTF gene span	2.8926510338773004
ENSG00000302561	ENSG00000302561	124209267	124241216	31950	GTF gene span	4.5044708624944185
ENSG00000302562	ENSG00000302562	103464531	103532984	68454	GTF gene span	4.8353988305148885
ENSG00000302563	ENSG00000302563	100186600	100212941	26342	GTF gene span	4.420648745416556
ENSG00000302564	ENSG00000302564	49438843	49446992	8150	GTF gene span	3.9111576087399764
ENSG00000302565	ENSG00000302565	45724524	45741391	16868	GTF gene span	4.227063592342826
ENSG00000302566	ENSG00000302566	10638933	10643247	4315	GTF gene span	3.6349808000512285
ENSG00000302567	ENSG00000302567	41345220	41490089	144870	GTF gene span	5.160978460120009
ENSG00000302568	ENSG00000302568	121540921	121561970	21050	GTF gene span	4.323252100171687
ENSG00000302569	ENSG00000302569	11159214	11187770	28557	GTF gene span	4.455712581539737
ENSG00000302570	ENSG00000302570	69296482	69297061	580	GTF gene span	2.7634279935629373
ENSG00000302571	ENSG00000302571	21062648	21078779	16132	GTF gene span	4.207688213335581
ENSG00000302572	ENSG00000302572	228755706	228764058	8353	GTF gene span	3.921842481405858
ENSG00000302573	ENSG00000302573	117907448	117907795	348	GTF gene span	2.5415792439465807
ENSG00000302574	ENSG00000302574	105012805	105013863	1059	GTF gene span	3.024895960107485
