gene,gene_symbol,auc_DOX@24h,fdr_DOX@24h,auc_DOX@4h,fdr_DOX@4h,baseline_mean,region,is_DDR
ENSG00000255559_ZNF252P-AS1,ZNF252P-AS1,0.8125,0.3561503882,0.4375,1,4.92482181,mid,False
ENSG00000257261_AC008014.1,AC008014.1,0.8125,0.3561503882,0.4375,1,4.727182609,mid,False
ENSG00000258725_PRC1-AS1,PRC1-AS1,0.8125,0.3561503882,0.4375,1,3.28899816,mid,False
ENSG00000259782_AC008915.1,AC008915.1,0.8125,0.3561503882,0.4375,1,1.408711088,tail,False
ENSG00000259972_AC009120.2,AC009120.2,0.8125,0.3561503882,0.4375,1,6.589618298,mid,False
ENSG00000263276_AC020978.7,AC020978.7,0.8125,0.3561503882,0.4375,1,3.246314838,mid,False
ENSG00000266173_STRADA,STRADA,0.8125,0.3561503882,0.4375,1,8.510702704,mid,False
ENSG00000269653_AC011479.3,AC011479.3,0.8125,0.3561503882,0.4375,1,3.185175798,mid,False
ENSG00000270157_AC004918.4,AC004918.4,0.8125,0.3561503882,0.4375,1,5.766759686,mid,False
ENSG00000272217_AL645940.1,AL645940.1,0.8125,0.3561503882,0.4375,1,2.102718803,tail,False
ENSG00000276931_AC009041.4,AC009041.4,0.8125,0.3561503882,0.4375,1,2.163461054,tail,False
ENSG00000285018_AC245140.3,AC245140.3,0.8125,0.3561503882,0.4375,1,1.849676299,tail,False
ENSG00000287655_AC023283.1,AC023283.1,0.8125,0.3561503882,0.4375,1,2.443964292,mid,False
ENSG00000287686_AC062029.1,AC062029.1,0.8125,0.3561503882,0.4375,1,3.338491957,mid,False
ENSG00000287859_AC008507.4,AC008507.4,0.8125,0.3561503882,0.4375,1,1.005755932,tail,False
ENSG00000286489_AC010789.2,AC010789.2,0.8125,0.3561503882,0.46875,1,1.111371397,tail,False
ENSG00000182759_MAFA,MAFA,0.8125,0.3561503882,0.46875,1,1.555018407,tail,False
ENSG00000005100_DHX33,DHX33,0.8125,0.3561503882,0.5,1,10.69260533,mid,False
ENSG00000005961_ITGA2B,ITGA2B,0.8125,0.3561503882,0.5,1,1.230262378,tail,False
ENSG00000006282_SPATA20,SPATA20,0.8125,0.3561503882,0.5,1,8.427026768,mid,False
ENSG00000006453_BAIAP2L1,BAIAP2L1,0.8125,0.3561503882,0.5,1,10.07247447,mid,False
ENSG00000015568_RGPD5,RGPD5,0.8125,0.3561503882,0.5,1,9.313861758,mid,False
ENSG00000064687_ABCA7,ABCA7,0.8125,0.3561503882,0.5,1,10.26612199,mid,False
ENSG00000064961_HMG20B,HMG20B,0.8125,0.3561503882,0.5,1,11.07975953,mid,False
ENSG00000070950_RAD18,RAD18,0.8125,0.3561503882,0.5,1,9.019220264,mid,False
ENSG00000072518_MARK2,MARK2,0.8125,0.3561503882,0.5,1,11.36408867,mid,False
ENSG00000085840_ORC1,ORC1,0.8125,0.3561503882,0.5,1,8.254113479,mid,False
ENSG00000086717_PPEF1,PPEF1,0.8125,0.3561503882,0.5,1,1.843292052,tail,False
ENSG00000091127_PUS7,PUS7,0.8125,0.3561503882,0.5,1,10.55603562,mid,False
ENSG00000101158_NELFCD,NELFCD,0.8125,0.3561503882,0.5,1,10.88698186,mid,False
ENSG00000108651_UTP6,UTP6,0.8125,0.3561503882,0.5,1,10.17503426,mid,False
ENSG00000115761_NOL10,NOL10,0.8125,0.3561503882,0.5,1,10.28606772,mid,False
ENSG00000118762_PKD2,PKD2,0.8125,0.3561503882,0.5,1,9.393725624,mid,False
ENSG00000122257_RBBP6,RBBP6,0.8125,0.3561503882,0.5,1,11.03306977,mid,False
ENSG00000123600_METTL8,METTL8,0.8125,0.3561503882,0.5,1,10.61776697,mid,False
ENSG00000127423_AUNIP,AUNIP,0.8125,0.3561503882,0.5,1,8.256138194,mid,False
ENSG00000130513_GDF15,GDF15,0.8125,0.3561503882,0.5,1,9.384174479,mid,False
ENSG00000130669_PAK4,PAK4,0.8125,0.3561503882,0.5,1,11.00739464,mid,False
ENSG00000132854_KANK4,KANK4,0.8125,0.3561503882,0.5,1,7.988146768,mid,False
ENSG00000133056_PIK3C2B,PIK3C2B,0.8125,0.3561503882,0.5,1,10.80981656,mid,False
ENSG00000133302_SLF1,SLF1,0.8125,0.3561503882,0.5,1,8.570694414,mid,False
ENSG00000136878_USP20,USP20,0.8125,0.3561503882,0.5,1,9.052410479,mid,False
ENSG00000139618_BRCA2,BRCA2,0.8125,0.3561503882,0.5,1,9.38944361,mid,True
ENSG00000142945_KIF2C,KIF2C,0.8125,0.3561503882,0.5,1,9.394910543,mid,False
ENSG00000146414_SHPRH,SHPRH,0.8125,0.3561503882,0.5,1,10.3674041,mid,False
ENSG00000148842_CNNM2,CNNM2,0.8125,0.3561503882,0.5,1,8.768877018,mid,False
ENSG00000151148_UBE3B,UBE3B,0.8125,0.3561503882,0.5,1,10.35535402,mid,False
ENSG00000151466_SCLT1,SCLT1,0.8125,0.3561503882,0.5,1,8.861478737,mid,False
ENSG00000163629_PTPN13,PTPN13,0.8125,0.3561503882,0.5,1,11.49971389,head,False
ENSG00000165185_KIAA1958,KIAA1958,0.8125,0.3561503882,0.5,1,9.210878066,mid,False
ENSG00000166341_DCHS1,DCHS1,0.8125,0.3561503882,0.5,1,4.840681781,mid,False
ENSG00000167566_NCKAP5L,NCKAP5L,0.8125,0.3561503882,0.5,1,9.021588972,mid,False
ENSG00000167785_ZNF558,ZNF558,0.8125,0.3561503882,0.5,1,8.698203334,mid,False
ENSG00000167874_TMEM88,TMEM88,0.8125,0.3561503882,0.5,1,2.466891599,mid,False
ENSG00000169607_CKAP2L,CKAP2L,0.8125,0.3561503882,0.5,1,8.601774636,mid,False
ENSG00000170175_CHRNB1,CHRNB1,0.8125,0.3561503882,0.5,1,5.663162729,mid,False
ENSG00000171103_TRMT61B,TRMT61B,0.8125,0.3561503882,0.5,1,8.694062139,mid,False
ENSG00000172037_LAMB2,LAMB2,0.8125,0.3561503882,0.5,1,12.8339477,head,False
ENSG00000172270_BSG,BSG,0.8125,0.3561503882,0.5,1,13.6066058,head,False
ENSG00000172748_ZNF596,ZNF596,0.8125,0.3561503882,0.5,1,5.75365951,mid,False
ENSG00000173599_PC,PC,0.8125,0.3561503882,0.5,1,11.12637222,mid,False
ENSG00000174327_SLC16A13,SLC16A13,0.8125,0.3561503882,0.5,1,8.280862657,mid,False
ENSG00000181555_SETD2,SETD2,0.8125,0.3561503882,0.5,1,11.56595377,head,False
ENSG00000182704_TSKU,TSKU,0.8125,0.3561503882,0.5,1,11.18702643,mid,False
ENSG00000184497_TMEM255B,TMEM255B,0.8125,0.3561503882,0.5,1,2.777028755,mid,False
ENSG00000185019_UBOX5,UBOX5,0.8125,0.3561503882,0.5,1,7.492475512,mid,False
ENSG00000185065_AC000068.1,AC000068.1,0.8125,0.3561503882,0.5,1,4.656340196,mid,False
ENSG00000185522_LMNTD2,LMNTD2,0.8125,0.3561503882,0.5,1,5.52322303,mid,False
ENSG00000187091_PLCD1,PLCD1,0.8125,0.3561503882,0.5,1,9.875278498,mid,False
ENSG00000196337_CGB7,CGB7,0.8125,0.3561503882,0.5,1,3.273571598,mid,False
ENSG00000197093_GAL3ST4,GAL3ST4,0.8125,0.3561503882,0.5,1,1.5416196,tail,False
ENSG00000198520_ARMH1,ARMH1,0.8125,0.3561503882,0.5,1,2.315746248,mid,False
ENSG00000198729_PPP1R14C,PPP1R14C,0.8125,0.3561503882,0.5,1,10.44134115,mid,False
ENSG00000198825_INPP5F,INPP5F,0.8125,0.3561503882,0.5,1,9.187717872,mid,False
ENSG00000214922_HLA-F-AS1,HLA-F-AS1,0.8125,0.3561503882,0.5,1,5.852981706,mid,False
ENSG00000222011_FAM185A,FAM185A,0.8125,0.3561503882,0.5,1,7.827051017,mid,False
ENSG00000224066_AL049795.1,AL049795.1,0.8125,0.3561503882,0.5,1,2.512486467,mid,False
ENSG00000225187_AC073283.1,AC073283.1,0.8125,0.3561503882,0.5,1,3.144882489,mid,False
ENSG00000229539_AL353194.1,AL353194.1,0.8125,0.3561503882,0.5,1,2.679783274,mid,False
ENSG00000229809_ZNF688,ZNF688,0.8125,0.3561503882,0.5,1,7.136170646,mid,False
ENSG00000232098_AC012313.1,AC012313.1,0.8125,0.3561503882,0.5,1,8.010937004,mid,False
ENSG00000238035_AC138035.1,AC138035.1,0.8125,0.3561503882,0.5,1,5.173320797,mid,False
ENSG00000241288_LINC02614,LINC02614,0.8125,0.3561503882,0.5,1,3.202928692,mid,False
ENSG00000241852_C8orf58,C8orf58,0.8125,0.3561503882,0.5,1,7.195586686,mid,False
ENSG00000253641_AC104964.1,AC104964.1,0.8125,0.3561503882,0.5,1,2.161362792,tail,False
ENSG00000258325_ITFG2-AS1,ITFG2-AS1,0.8125,0.3561503882,0.5,1,3.269623253,mid,False
ENSG00000258811_AL583810.2,AL583810.2,0.8125,0.3561503882,0.5,1,1.44781171,tail,False
ENSG00000258904_AL157871.5,AL157871.5,0.8125,0.3561503882,0.5,1,1.930888427,tail,False
ENSG00000261079_AC009053.2,AC009053.2,0.8125,0.3561503882,0.5,1,2.024758065,tail,False
ENSG00000267201_LINC01775,LINC01775,0.8125,0.3561503882,0.5,1,1.799057296,tail,False
ENSG00000267395_DM1-AS,DM1-AS,0.8125,0.3561503882,0.5,1,2.213672131,mid,False
ENSG00000267682_AC016590.2,AC016590.2,0.8125,0.3561503882,0.5,1,2.373707569,mid,False
ENSG00000267838_AC245884.8,AC245884.8,0.8125,0.3561503882,0.5,1,4.277140161,mid,False
ENSG00000268201_AC020915.1,AC020915.1,0.8125,0.3561503882,0.5,1,2.159824526,tail,False
ENSG00000270277_AC009948.2,AC009948.2,0.8125,0.3561503882,0.5,1,5.904426259,mid,False
ENSG00000271447_MMP28,MMP28,0.8125,0.3561503882,0.5,1,10.29290678,mid,False
ENSG00000273142_LINC02604,LINC02604,0.8125,0.3561503882,0.5,1,5.236342648,mid,False
ENSG00000273162_AL133215.2,AL133215.2,0.8125,0.3561503882,0.5,1,3.736291091,mid,False
ENSG00000273183_AC093726.2,AC093726.2,0.8125,0.3561503882,0.5,1,1.50888583,tail,False
ENSG00000274070_CASTOR2,CASTOR2,0.8125,0.3561503882,0.5,1,9.621749706,mid,False
ENSG00000277369_AC010654.1,AC010654.1,0.8125,0.3561503882,0.5,1,2.889125104,mid,False
ENSG00000277453_AC010271.2,AC010271.2,0.8125,0.3561503882,0.5,1,2.01884023,tail,False
ENSG00000278224_PRICKLE4,PRICKLE4,0.8125,0.3561503882,0.5,1,7.432461277,mid,False
ENSG00000280007_AC008079.1,AC008079.1,0.8125,0.3561503882,0.5,1,3.872844656,mid,False
ENSG00000282977_PCBP2-OT1,PCBP2-OT1,0.8125,0.3561503882,0.5,1,3.883086552,mid,False
ENSG00000287262_AC021148.2,AC021148.2,0.8125,0.3561503882,0.5,1,1.896972823,tail,False
ENSG00000183542_KLRC4,KLRC4,0.8125,0.3561503882,0.53125,1,0.8991484415,tail,False
ENSG00000258068_AC079600.3,AC079600.3,0.8125,0.3561503882,0.53125,1,1.141363863,tail,False
ENSG00000185271_KLHL33,KLHL33,0.8125,0.3561503882,0.5625,1,0.4396631664,tail,False
ENSG00000280924_LINC00628,LINC00628,0.8125,0.3561503882,0.5625,1,1.01402556,tail,False
ENSG00000273335_AP005432.2,AP005432.2,0.8125,0.3561503882,0.5625,1,0.8019008577,tail,False
ENSG00000286970_AC010491.2,AC010491.2,0.8125,0.3561503882,0.5625,1,0.7686725722,tail,False
ENSG00000287821_AP000944.6,AP000944.6,0.8125,0.3561503882,0.5625,1,1.588808152,tail,False
ENSG00000005448_WDR54,WDR54,0.8125,0.3561503882,0.5625,1,6.242192843,mid,False
ENSG00000073150_PANX2,PANX2,0.8125,0.3561503882,0.5625,1,3.927524674,mid,False
ENSG00000100109_TFIP11,TFIP11,0.8125,0.3561503882,0.5625,1,9.388750064,mid,False
ENSG00000100483_VCPKMT,VCPKMT,0.8125,0.3561503882,0.5625,1,7.213685358,mid,False
ENSG00000100592_DAAM1,DAAM1,0.8125,0.3561503882,0.5625,1,9.525454455,mid,False
ENSG00000101222_SPEF1,SPEF1,0.8125,0.3561503882,0.5625,1,1.690259955,tail,False
ENSG00000108797_CNTNAP1,CNTNAP1,0.8125,0.3561503882,0.5625,1,4.167421122,mid,False
ENSG00000109063_MYH3,MYH3,0.8125,0.3561503882,0.5625,1,3.156246655,mid,False
ENSG00000111450_STX2,STX2,0.8125,0.3561503882,0.5625,1,7.774277929,mid,False
ENSG00000111860_CEP85L,CEP85L,0.8125,0.3561503882,0.5625,1,8.632690752,mid,False
ENSG00000117569_PTBP2,PTBP2,0.8125,0.3561503882,0.5625,1,8.758766575,mid,False
ENSG00000127561_SYNGR3,SYNGR3,0.8125,0.3561503882,0.5625,1,4.009080616,mid,False
ENSG00000129810_SGO1,SGO1,0.8125,0.3561503882,0.5625,1,7.983615895,mid,False
ENSG00000131023_LATS1,LATS1,0.8125,0.3561503882,0.5625,1,9.973641776,mid,False
ENSG00000131899_LLGL1,LLGL1,0.8125,0.3561503882,0.5625,1,9.541240796,mid,False
ENSG00000132031_MATN3,MATN3,0.8125,0.3561503882,0.5625,1,5.65282675,mid,False
ENSG00000132879_FBXO44,FBXO44,0.8125,0.3561503882,0.5625,1,7.814276415,mid,False
ENSG00000135040_NAA35,NAA35,0.8125,0.3561503882,0.5625,1,10.2581358,mid,False
ENSG00000142233_NTN5,NTN5,0.8125,0.3561503882,0.5625,1,2.693944577,mid,False
ENSG00000149483_TMEM138,TMEM138,0.8125,0.3561503882,0.5625,1,8.505376727,mid,False
ENSG00000152253_SPC25,SPC25,0.8125,0.3561503882,0.5625,1,6.865351409,mid,False
ENSG00000158850_B4GALT3,B4GALT3,0.8125,0.3561503882,0.5625,1,9.627005779,mid,False
ENSG00000160323_ADAMTS13,ADAMTS13,0.8125,0.3561503882,0.5625,1,3.808735077,mid,False
ENSG00000163539_CLASP2,CLASP2,0.8125,0.3561503882,0.5625,1,10.62824184,mid,False
ENSG00000163689_C3orf67,C3orf67,0.8125,0.3561503882,0.5625,1,3.178477852,mid,False
ENSG00000165269_AQP7,AQP7,0.8125,0.3561503882,0.5625,1,2.033917406,tail,False
ENSG00000167770_OTUB1,OTUB1,0.8125,0.3561503882,0.5625,1,10.78725352,mid,False
ENSG00000169220_RGS14,RGS14,0.8125,0.3561503882,0.5625,1,7.185241398,mid,False
ENSG00000175711_B3GNTL1,B3GNTL1,0.8125,0.3561503882,0.5625,1,6.558121004,mid,False
ENSG00000179588_ZFPM1,ZFPM1,0.8125,0.3561503882,0.5625,1,7.820013998,mid,False
ENSG00000181350_LRRC75A,LRRC75A,0.8125,0.3561503882,0.5625,1,3.553506052,mid,False
ENSG00000181585_TMIE,TMIE,0.8125,0.3561503882,0.5625,1,3.354013971,mid,False
ENSG00000182264_IZUMO1,IZUMO1,0.8125,0.3561503882,0.5625,1,1.840489605,tail,False
ENSG00000184402_SS18L1,SS18L1,0.8125,0.3561503882,0.5625,1,8.955219002,mid,False
ENSG00000196338_NLGN3,NLGN3,0.8125,0.3561503882,0.5625,1,3.493919995,mid,False
ENSG00000196652_ZKSCAN5,ZKSCAN5,0.8125,0.3561503882,0.5625,1,8.426033995,mid,False
ENSG00000197724_PHF2,PHF2,0.8125,0.3561503882,0.5625,1,10.17173414,mid,False
ENSG00000204683_C10orf113,C10orf113,0.8125,0.3561503882,0.5625,1,2.429701351,mid,False
ENSG00000211643_IGLV5-52,IGLV5-52,0.8125,0.3561503882,0.5625,1,3.612906673,mid,False
ENSG00000221978_CCNL2,CCNL2,0.8125,0.3561503882,0.5625,1,10.60186176,mid,False
ENSG00000222020_HDAC4-AS1,HDAC4-AS1,0.8125,0.3561503882,0.5625,1,2.276365651,mid,False
ENSG00000226281_AL031123.1,AL031123.1,0.8125,0.3561503882,0.5625,1,3.540446263,mid,False
ENSG00000232063_AL691447.2,AL691447.2,0.8125,0.3561503882,0.5625,1,3.279197208,mid,False
ENSG00000236671_PRKG1-AS1,PRKG1-AS1,0.8125,0.3561503882,0.5625,1,4.049672702,mid,False
ENSG00000238287_AL603839.3,AL603839.3,0.8125,0.3561503882,0.5625,1,1.960528299,tail,False
ENSG00000242136_AC093904.2,AC093904.2,0.8125,0.3561503882,0.5625,1,2.523066076,mid,False
ENSG00000243224_AC006252.1,AC006252.1,0.8125,0.3561503882,0.5625,1,2.47574189,mid,False
ENSG00000249637_AC008438.1,AC008438.1,0.8125,0.3561503882,0.5625,1,2.240482313,mid,False
ENSG00000260190_AL807752.5,AL807752.5,0.8125,0.3561503882,0.5625,1,1.545915805,tail,False
ENSG00000262089_AC040977.1,AC040977.1,0.8125,0.3561503882,0.5625,1,1.30896796,tail,False
ENSG00000268592_AL355312.3,AL355312.3,0.8125,0.3561503882,0.5625,1,4.772851902,mid,False
ENSG00000272851_AC096772.1,AC096772.1,0.8125,0.3561503882,0.5625,1,3.031214364,mid,False
ENSG00000273080_AC009309.1,AC009309.1,0.8125,0.3561503882,0.5625,1,2.658568628,mid,False
ENSG00000273691_AC087284.1,AC087284.1,0.8125,0.3561503882,0.5625,1,4.209605166,mid,False
ENSG00000277170_AC012676.3,AC012676.3,0.8125,0.3561503882,0.5625,1,2.95237055,mid,False
ENSG00000278899_AL358852.1,AL358852.1,0.8125,0.3561503882,0.5625,1,3.48564481,mid,False
ENSG00000280195_AC245140.2,AC245140.2,0.8125,0.3561503882,0.5625,1,5.205614023,mid,False
ENSG00000283646_LINC02009,LINC02009,0.8125,0.3561503882,0.5625,1,2.392777438,mid,False
ENSG00000285210_LINC02795,LINC02795,0.8125,0.3561503882,0.5625,1,1.558729105,tail,False
ENSG00000285664_AL139317.5,AL139317.5,0.8125,0.3561503882,0.5625,1,1.352753977,tail,False
ENSG00000286699_AC084198.2,AC084198.2,0.8125,0.3561503882,0.5625,1,3.857287578,mid,False
ENSG00000223571_DHRSX-IT1,DHRSX-IT1,0.8125,0.3561503882,0.59375,1,1.114331722,tail,False
ENSG00000223390_AL445685.1,AL445685.1,0.78125,0.3887626915,0.28125,0.8292878461,1.163651438,tail,False
ENSG00000015520_NPC1L1,NPC1L1,0.78125,0.4359426849,0.375,0.9757531227,1.096702904,tail,False
ENSG00000236051_MYCBP2-AS1,MYCBP2-AS1,0.78125,0.4359426849,0.4375,1,1.380417571,tail,False
ENSG00000188916_INSYN2A,INSYN2A,0.78125,0.4359426849,0.5,1,2.406034428,mid,False
ENSG00000108309_RUNDC3A,RUNDC3A,0.78125,0.4359426849,0.5625,1,1.870799388,tail,False
ENSG00000146453_PNLDC1,PNLDC1,0.78125,0.4359426849,0.5625,1,0.7709672352,tail,False
ENSG00000262681_AC005722.3,AC005722.3,0.78125,0.4359426849,0.5625,1,1.755242196,tail,False
ENSG00000054267_ARID4B,ARID4B,0.75,0.5008380825,0,0.3887587822,10.31243926,mid,False
ENSG00000130783_CCDC62,CCDC62,0.75,0.5008380825,0,0.3887587822,2.400629444,mid,False
ENSG00000130939_UBE4B,UBE4B,0.75,0.5008380825,0,0.3887587822,10.14087652,mid,False
ENSG00000131051_RBM39,RBM39,0.75,0.5008380825,0,0.3887587822,12.83799561,head,False
ENSG00000131373_HACL1,HACL1,0.75,0.5008380825,0,0.3887587822,8.688230114,mid,False
ENSG00000134007_ADAM20,ADAM20,0.75,0.5008380825,0,0.3887587822,2.748275532,mid,False
ENSG00000138336_TET1,TET1,0.75,0.5008380825,0,0.3887587822,7.844862278,mid,False
ENSG00000152942_RAD17,RAD17,0.75,0.5008380825,0,0.3887587822,9.50989113,mid,False
ENSG00000163617_CCDC191,CCDC191,0.75,0.5008380825,0,0.3887587822,6.552704976,mid,False
ENSG00000168497_CAVIN2,CAVIN2,0.75,0.5008380825,0,0.3887587822,11.32779923,mid,False
ENSG00000178623_GPR35,GPR35,0.75,0.5008380825,0,0.3887587822,2.2182379,mid,False
ENSG00000179241_LDLRAD3,LDLRAD3,0.75,0.5008380825,0,0.3887587822,10.96033416,mid,False
ENSG00000186409_CCDC30,CCDC30,0.75,0.5008380825,0,0.3887587822,6.149637236,mid,False
ENSG00000196782_MAML3,MAML3,0.75,0.5008380825,0,0.3887587822,9.386319415,mid,False
ENSG00000214842_RAD51AP2,RAD51AP2,0.75,0.5008380825,0,0.3887587822,2.761342967,mid,False
ENSG00000235706_DICER1-AS1,DICER1-AS1,0.75,0.5008380825,0,0.3887587822,6.234455968,mid,False
ENSG00000235989_MORC2-AS1,MORC2-AS1,0.75,0.5008380825,0,0.3887587822,2.293716328,mid,False
ENSG00000244701_AC004918.1,AC004918.1,0.75,0.5008380825,0,0.3887587822,5.415368849,mid,False
ENSG00000245849_RAD51-AS1,RAD51-AS1,0.75,0.5008380825,0,0.3887587822,7.279484412,mid,False
ENSG00000250337_PURPL,PURPL,0.75,0.5008380825,0,0.3887587822,2.697038933,mid,False
ENSG00000250903_GMDS-DT,GMDS-DT,0.75,0.5008380825,0,0.3887587822,6.439174899,mid,False
ENSG00000256092_SBNO1-AS1,SBNO1-AS1,0.75,0.5008380825,0,0.3887587822,5.501653625,mid,False
ENSG00000272103_AC026741.1,AC026741.1,0.75,0.5008380825,0,0.3887587822,2.407556436,mid,False
ENSG00000008311_AASS,AASS,0.75,0.5008380825,0.0625,0.4977511244,7.248741757,mid,False
ENSG00000032742_IFT88,IFT88,0.75,0.5008380825,0.0625,0.4977511244,8.548507863,mid,False
ENSG00000128482_RNF112,RNF112,0.75,0.5008380825,0.0625,0.4977511244,2.418694587,mid,False
ENSG00000131747_TOP2A,TOP2A,0.75,0.5008380825,0.0625,0.4977511244,12.17923744,head,False
ENSG00000134762_DSC3,DSC3,0.75,0.5008380825,0.0625,0.4977511244,11.37793612,mid,False
ENSG00000148143_ZNF462,ZNF462,0.75,0.5008380825,0.0625,0.4977511244,10.59001028,mid,False
ENSG00000173482_PTPRM,PTPRM,0.75,0.5008380825,0.0625,0.4977511244,11.41319314,mid,False
ENSG00000174428_GTF2IRD2B,GTF2IRD2B,0.75,0.5008380825,0.0625,0.4977511244,8.675579417,mid,False
ENSG00000240875_LINC00886,LINC00886,0.75,0.5008380825,0.0625,0.4977511244,6.487864911,mid,False
ENSG00000254860_TMEM9B-AS1,TMEM9B-AS1,0.75,0.5008380825,0.0625,0.4977511244,6.597539412,mid,False
ENSG00000261140_AC093525.4,AC093525.4,0.75,0.5008380825,0.0625,0.4977511244,3.521115874,mid,False
ENSG00000266053_NDUFV2-AS1,NDUFV2-AS1,0.75,0.5008380825,0.0625,0.4977511244,4.456070666,mid,False
ENSG00000273381_AL158071.5,AL158071.5,0.75,0.5008380825,0.0625,0.4977511244,5.176661259,mid,False
ENSG00000287080_HIST1H3C,HIST1H3C,0.75,0.5008380825,0.0625,0.4977511244,10.10793181,mid,False
ENSG00000013441_CLK1,CLK1,0.75,0.5008380825,0.125,0.6097337006,11.2675686,mid,False
ENSG00000100731_PCNX1,PCNX1,0.75,0.5008380825,0.125,0.6097337006,11.00556548,mid,False
ENSG00000108506_INTS2,INTS2,0.75,0.5008380825,0.125,0.6097337006,9.956184083,mid,False
ENSG00000117262_GPR89A,GPR89A,0.75,0.5008380825,0.125,0.6097337006,8.881796104,mid,False
ENSG00000131848_ZSCAN5A,ZSCAN5A,0.75,0.5008380825,0.125,0.6097337006,6.770723437,mid,False
ENSG00000138379_MSTN,MSTN,0.75,0.5008380825,0.125,0.6097337006,2.826853936,mid,False
ENSG00000153044_CENPH,CENPH,0.75,0.5008380825,0.125,0.6097337006,8.562060445,mid,False
ENSG00000182752_PAPPA,PAPPA,0.75,0.5008380825,0.125,0.6097337006,8.969217303,mid,False
ENSG00000189195_BTBD8,BTBD8,0.75,0.5008380825,0.125,0.6097337006,7.89915028,mid,False
ENSG00000204514_ZNF814,ZNF814,0.75,0.5008380825,0.125,0.6097337006,5.245217778,mid,False
ENSG00000227252_AC012063.1,AC012063.1,0.75,0.5008380825,0.125,0.6097337006,5.542188593,mid,False
ENSG00000228107_AP000692.1,AP000692.1,0.75,0.5008380825,0.125,0.6097337006,1.884295816,tail,False
ENSG00000230937_MIR205HG,MIR205HG,0.75,0.5008380825,0.125,0.6097337006,9.849051797,mid,False
ENSG00000232593_KANTR,KANTR,0.75,0.5008380825,0.125,0.6097337006,7.172176563,mid,False
ENSG00000247572_CKMT2-AS1,CKMT2-AS1,0.75,0.5008380825,0.125,0.6097337006,7.086071289,mid,False
ENSG00000254485_AC026191.1,AC026191.1,0.75,0.5008380825,0.125,0.6097337006,2.409690496,mid,False
ENSG00000255871_AC007529.1,AC007529.1,0.75,0.5008380825,0.125,0.6097337006,3.253504986,mid,False
ENSG00000269984_AC078795.1,AC078795.1,0.75,0.5008380825,0.125,0.6097337006,4.215376058,mid,False
ENSG00000271382_AC012464.3,AC012464.3,0.75,0.5008380825,0.125,0.6097337006,1.84824822,tail,False
ENSG00000271795_AC011337.1,AC011337.1,0.75,0.5008380825,0.125,0.6097337006,2.410296436,mid,False
ENSG00000272668_AL590560.3,AL590560.3,0.75,0.5008380825,0.125,0.6097337006,5.888749606,mid,False
ENSG00000273230_AC102953.2,AC102953.2,0.75,0.5008380825,0.125,0.6097337006,6.071653629,mid,False
ENSG00000274605_PCCA-DT,PCCA-DT,0.75,0.5008380825,0.125,0.6097337006,6.553673466,mid,False
ENSG00000277728_AC097641.2,AC097641.2,0.75,0.5008380825,0.125,0.6097337006,2.591412594,mid,False
ENSG00000286116_AL157394.3,AL157394.3,0.75,0.5008380825,0.125,0.6097337006,4.086481632,mid,False
ENSG00000287265_AL365272.1,AL365272.1,0.75,0.5008380825,0.125,0.6097337006,3.610804189,mid,False
ENSG00000005156_LIG3,LIG3,0.75,0.5008380825,0.1875,0.7407564811,10.4016719,mid,False
ENSG00000008735_MAPK8IP2,MAPK8IP2,0.75,0.5008380825,0.1875,0.7407564811,3.999931496,mid,False
ENSG00000010292_NCAPD2,NCAPD2,0.75,0.5008380825,0.1875,0.7407564811,11.59042591,head,False
ENSG00000067369_TP53BP1,TP53BP1,0.75,0.5008380825,0.1875,0.7407564811,10.73711699,mid,False
ENSG00000069493_CLEC2D,CLEC2D,0.75,0.5008380825,0.1875,0.7407564811,6.319866859,mid,False
ENSG00000084764_MAPRE3,MAPRE3,0.75,0.5008380825,0.1875,0.7407564811,8.268586487,mid,False
ENSG00000102128_RAB40AL,RAB40AL,0.75,0.5008380825,0.1875,0.7407564811,3.090184921,mid,False
ENSG00000106526_ACTR3C,ACTR3C,0.75,0.5008380825,0.1875,0.7407564811,8.794706532,mid,False
ENSG00000108848_LUC7L3,LUC7L3,0.75,0.5008380825,0.1875,0.7407564811,11.98144198,head,False
ENSG00000112984_KIF20A,KIF20A,0.75,0.5008380825,0.1875,0.7407564811,10.24419281,mid,False
ENSG00000116544_DLGAP3,DLGAP3,0.75,0.5008380825,0.1875,0.7407564811,3.052412802,mid,False
ENSG00000127362_TAS2R3,TAS2R3,0.75,0.5008380825,0.1875,0.7407564811,4.537305607,mid,False
ENSG00000128886_ELL3,ELL3,0.75,0.5008380825,0.1875,0.7407564811,6.76311245,mid,False
ENSG00000134444_RELCH,RELCH,0.75,0.5008380825,0.1875,0.7407564811,10.41103776,mid,False
ENSG00000145362_ANK2,ANK2,0.75,0.5008380825,0.1875,0.7407564811,7.217228798,mid,False
ENSG00000152990_ADGRA3,ADGRA3,0.75,0.5008380825,0.1875,0.7407564811,11.85161296,head,False
ENSG00000161180_CCDC116,CCDC116,0.75,0.5008380825,0.1875,0.7407564811,1.044116279,tail,False
ENSG00000166803_PCLAF,PCLAF,0.75,0.5008380825,0.1875,0.7407564811,9.326117203,mid,False
ENSG00000168778_TCTN2,TCTN2,0.75,0.5008380825,0.1875,0.7407564811,7.936357938,mid,False
