ensg	lfcA	lfcB	band	EBOX	TETO	motif_class	dd
ENSG00000198015	0.00395404522285503	-0.0405634141082309	mid	TRUE	FALSE	EBOX	0.0445174593310859
ENSG00000198018	0.22553175462763	0.0126483356067677	mid	TRUE	FALSE	EBOX	0.212883419020862
ENSG00000198026	0.038722506147451	0.0607891948687573	mid	FALSE	FALSE	None	-0.0220666887213063
ENSG00000198034	0.0347500737483415	0.0324297042247697	head	FALSE	FALSE	None	0.0023203695235718
ENSG00000198039	0.382919497373372	0.164630552524802	mid	FALSE	FALSE	None	0.21828894484857
ENSG00000198040	0.27772295958569	0.0772864707844185	mid	TRUE	FALSE	EBOX	0.200436488801271
ENSG00000198042	0.730983140384122	0.126538446654804	mid	FALSE	TRUE	TETO	0.604444693729318
ENSG00000198053	0.130780896656443	0.154575647231427	mid	TRUE	FALSE	EBOX	-0.023794750574984
ENSG00000198055	-0.298929503977108	0.0349207221724619	mid	FALSE	FALSE	None	-0.33385022614957
ENSG00000198056	0.866279331279976	-0.0626116833407675	mid	TRUE	FALSE	EBOX	0.928891014620744
ENSG00000198060	-0.212721850319175	-0.0761287717123622	mid	FALSE	TRUE	TETO	-0.136593078606813
ENSG00000198064	-0.0306720087262748	-0.583147223011876	mid	TRUE	TRUE	Both	0.552475214285601
ENSG00000198074	-0.428096054013855	-0.253422352106348	mid	FALSE	TRUE	TETO	-0.174673701907507
ENSG00000198081	0.191404691379841	0.204772522436262	mid	FALSE	FALSE	None	-0.013367831056421
ENSG00000198087	0.0649890174360372	-0.0505923379931623	mid	FALSE	FALSE	None	0.1155813554292
ENSG00000198088	0.441876378427796	0.50008618489815	mid	FALSE	FALSE	None	-0.0582098064703541
ENSG00000198089	-0.0940139666921844	0.0543591059414244	mid	FALSE	FALSE	None	-0.148373072633609
ENSG00000198093	0.616814158918925	-0.0749604339225787	mid	TRUE	FALSE	EBOX	0.691774592841504
ENSG00000198105	0.190198026458788	-0.00486742138715712	mid	FALSE	FALSE	None	0.195065447845945
ENSG00000198113	-0.267412844540717	-0.254880399537258	mid	TRUE	FALSE	EBOX	-0.012532445003459
ENSG00000198125	-0.168666818432187	0.327031303043028	mid	FALSE	TRUE	TETO	-0.495698121475215
ENSG00000198130	0.0351384788437166	0.0134608016464437	mid	FALSE	FALSE	None	0.0216776771972729
ENSG00000198131	0.304310795482303	0.0954057871708436	mid	FALSE	TRUE	TETO	0.208905008311459
ENSG00000198133	1.23013079756847	-1.44811096561644	tail	FALSE	TRUE	TETO	2.67824176318491
ENSG00000198142	0.694559924343613	0.0692300963744632	mid	TRUE	FALSE	EBOX	0.62532982796915
ENSG00000198146	0.250837225027997	0.00937051607520978	head	TRUE	TRUE	Both	0.241466708952787
ENSG00000198156	-0.392305750782577	-0.0674338916340727	mid	FALSE	FALSE	None	-0.324871859148504
ENSG00000198157	0.326845357215841	0.338629418683638	mid	FALSE	TRUE	TETO	-0.011784061467797
ENSG00000198160	0.0792262965929744	-0.0653578326201814	mid	TRUE	TRUE	Both	0.144584129213156
ENSG00000198162	0.0700453362625204	-0.100653057407365	head	FALSE	FALSE	None	0.170698393669885
ENSG00000198168	0.221728334047244	-0.00270551723578727	mid	FALSE	TRUE	TETO	0.224433851283031
ENSG00000198169	-0.0822395836865812	0.0310918557494784	mid	FALSE	TRUE	TETO	-0.11333143943606
ENSG00000198171	0.0900121170536057	0.0560684589363945	mid	FALSE	TRUE	TETO	0.0339436581172112
ENSG00000198176	0.246990716198713	0.126836269794095	head	TRUE	FALSE	EBOX	0.120154446404618
ENSG00000198182	0.466206958892325	0.22155790484412	mid	FALSE	FALSE	None	0.244649054048205
ENSG00000198189	-0.22088986300169	-0.0705521572172296	mid	FALSE	TRUE	TETO	-0.15033770578446
ENSG00000198198	-0.310876893563551	-0.119894679761062	mid	FALSE	TRUE	TETO	-0.190982213802489
ENSG00000198203	0.392677189042764	-0.050976480312233	mid	FALSE	FALSE	None	0.443653669354997
ENSG00000198205	-0.24510620393793	0.119475390574649	mid	TRUE	TRUE	Both	-0.364581594512579
ENSG00000198208	0.810784101673095	0.572885134072459	mid	FALSE	FALSE	None	0.237898967600636
ENSG00000198218	0.259650537876762	-0.020534967448647	mid	TRUE	FALSE	EBOX	0.280185505325409
ENSG00000198221	0.150256749963938	-0.501926745472638	mid	FALSE	FALSE	None	0.652183495436576
ENSG00000198225	-0.260690932546759	0.42038772021948	mid	TRUE	FALSE	EBOX	-0.681078652766239
ENSG00000198231	0.16761442570413	0.0252535393432893	head	TRUE	FALSE	EBOX	0.142360886360841
ENSG00000198242	0.0994216435075632	0.0738329539654057	head	TRUE	TRUE	Both	0.0255886895421575
ENSG00000198246	-0.0548774685228093	-0.14349086204307	mid	FALSE	FALSE	None	0.0886133935202607
ENSG00000198252	0.685846569269421	0.525174376431158	mid	TRUE	FALSE	EBOX	0.160672192838263
ENSG00000198258	-0.21675714947429	0.0516217219112694	mid	TRUE	FALSE	EBOX	-0.268378871385559
ENSG00000198265	-0.068906335174681	-0.147100405137664	head	FALSE	FALSE	None	0.078194069962983
ENSG00000198270	0.216805362170487	0.0940208416184856	mid	TRUE	FALSE	EBOX	0.122784520552001
ENSG00000198276	-0.0108047515581351	-0.0742542308345957	mid	TRUE	FALSE	EBOX	0.0634494792764606
ENSG00000198298	0.511218498611946	0.415770532781915	mid	TRUE	FALSE	EBOX	0.095447965830031
ENSG00000198301	0.482587746933069	0.0816890939096524	mid	FALSE	FALSE	None	0.400898653023417
ENSG00000198315	0.0547018541275754	0.0691822027373679	mid	FALSE	FALSE	None	-0.0144803486097925
ENSG00000198324	-0.0107451000905261	0.128758402314102	mid	FALSE	FALSE	None	-0.139503502404628
ENSG00000198331	0.35233541234259	0.0242560529782079	mid	FALSE	TRUE	TETO	0.328079359364382
ENSG00000198342	0.326320225479603	-0.154208270290988	mid	FALSE	FALSE	None	0.480528495770591
ENSG00000198346	0.400527618362069	-0.105174228150728	mid	TRUE	TRUE	Both	0.505701846512797
ENSG00000198353	-0.160387232120103	0.419801024239487	mid	FALSE	TRUE	TETO	-0.58018825635959
ENSG00000198355	-0.509019415241481	-0.00875965555561642	head	TRUE	FALSE	EBOX	-0.500259759685865
ENSG00000198356	0.079145572320849	0.0804554644872724	mid	TRUE	TRUE	Both	-0.0013098921664234
ENSG00000198363	0.0975120388444477	-0.0454750421260162	head	TRUE	FALSE	EBOX	0.142987080970464
ENSG00000198369	0.742844684562369	-0.403342659535685	mid	FALSE	TRUE	TETO	1.14618734409805
ENSG00000198373	-0.293976450806031	-0.0415634550043702	mid	FALSE	FALSE	None	-0.252412995801661
ENSG00000198380	0.0642420325825501	-0.111113424405357	mid	FALSE	FALSE	None	0.175355456987907
ENSG00000198382	-0.193165874833106	0.0222412453214673	mid	TRUE	FALSE	EBOX	-0.215407120154573
ENSG00000198393	0.102106063600424	-0.11265760208771	mid	FALSE	FALSE	None	0.214763665688134
ENSG00000198399	0.209586853780607	-0.18083192130462	mid	TRUE	FALSE	EBOX	0.390418775085227
ENSG00000198408	0.0463186427882061	0.0147795978621712	head	FALSE	FALSE	None	0.0315390449260349
ENSG00000198417	-0.289725135113438	-0.40100585305305	mid	FALSE	TRUE	TETO	0.111280717939612
ENSG00000198420	-0.53229534237806	0.0497064254342359	mid	TRUE	FALSE	EBOX	-0.582001767812296
ENSG00000198429	-0.53088056113875	0.0865618007648354	mid	FALSE	TRUE	TETO	-0.617442361903586
ENSG00000198431	-0.0277537531083869	0.0520783489419845	head	FALSE	FALSE	None	-0.0798321020503714
ENSG00000198435	1.11590743020192	0.719658324249385	mid	TRUE	FALSE	EBOX	0.396249105952535
ENSG00000198440	1.20346672666584	0.93078458771555	mid	TRUE	FALSE	EBOX	0.27268213895029
ENSG00000198453	-0.0581423633174296	0.0748690861283805	mid	FALSE	FALSE	None	-0.13301144944581
ENSG00000198454	-0.151310264064823	0.526483784612637	mid	TRUE	FALSE	EBOX	-0.67779404867746
ENSG00000198455	0.120399293885727	0.0297411949715833	mid	TRUE	TRUE	Both	0.0906580989141437
ENSG00000198464	0.520325769713542	-0.0684771718004757	mid	FALSE	FALSE	None	0.588802941514018
ENSG00000198466	0.0191706233476889	-0.0698753195101549	mid	TRUE	FALSE	EBOX	0.0890459428578438
ENSG00000198467	0.338642502722951	0.401926395127624	mid	TRUE	FALSE	EBOX	-0.063283892404673
ENSG00000198468	0.0621199041541152	-0.279135634992853	mid	FALSE	FALSE	None	0.341255539146968
ENSG00000198478	0.111133480528444	0.141452062512439	mid	FALSE	FALSE	None	-0.030318581983995
ENSG00000198482	0.233437362849042	0.00534041562831611	mid	FALSE	TRUE	TETO	0.228096947220726
ENSG00000198483	-0.696212816268399	-0.052179338962457	mid	FALSE	FALSE	None	-0.644033477305942
ENSG00000198492	0.259678332512108	0.00873906177817574	mid	TRUE	FALSE	EBOX	0.250939270733932
ENSG00000198496	-0.372348467507696	0.0617579295746387	mid	FALSE	TRUE	TETO	-0.434106397082335
ENSG00000198498	0.293400367256201	0.170245388211292	mid	TRUE	FALSE	EBOX	0.123154979044909
ENSG00000198513	-0.710063441081401	-0.0405073515812102	mid	FALSE	FALSE	None	-0.669556089500191
ENSG00000198515	-0.147308871502963	0.0411628135200615	mid	FALSE	FALSE	None	-0.188471685023025
ENSG00000198517	0.421861427717676	0.336384526256342	mid	TRUE	FALSE	EBOX	0.085476901461334
ENSG00000198520	0.014701874126553	0.695927039406202	tail	FALSE	TRUE	TETO	-0.681225165279649
ENSG00000198522	0.0688743130948097	-0.130601904847065	mid	FALSE	TRUE	TETO	0.199476217941875
ENSG00000198535	-0.437451584188509	0.251384078177986	mid	TRUE	FALSE	EBOX	-0.688835662366495
ENSG00000198538	0.292513411288921	-0.0692922111704846	mid	FALSE	TRUE	TETO	0.361805622459406
ENSG00000198542	2.04580002111835	-0.223719778066843	mid	FALSE	FALSE	None	2.26951979918519
ENSG00000198546	0.382587037785751	0.275397259193433	mid	FALSE	TRUE	TETO	0.107189778592318
ENSG00000198551	-0.0944313709331883	0.0547323833883269	mid	FALSE	FALSE	None	-0.149163754321515
ENSG00000198553	-0.360263649337589	-0.0408769964308133	mid	FALSE	FALSE	None	-0.319386652906776
ENSG00000198554	0.950664126922906	-0.00182935223707403	mid	FALSE	FALSE	None	0.95249347915998
ENSG00000198556	0.107794859119363	-0.0424437645208906	mid	FALSE	FALSE	None	0.150238623640254
ENSG00000198561	0.0352390022609335	-0.0820785264960708	head	TRUE	TRUE	Both	0.117317528757004
ENSG00000198563	0.0956313216325704	0.0246725001023833	head	FALSE	FALSE	None	0.0709588215301871
ENSG00000198569	-1.10597817280259	0.539466800738928	tail	TRUE	FALSE	EBOX	-1.64544497354152
ENSG00000198576	1.76503253738373	-0.0557709126184245	tail	TRUE	FALSE	EBOX	1.82080345000215
ENSG00000198585	0.307900504169217	0.255987104768488	mid	FALSE	FALSE	None	0.051913399400729
ENSG00000198586	0.0702987181955486	-0.107730762561177	mid	FALSE	FALSE	None	0.178029480756726
ENSG00000198589	0.0698687161140743	-0.055522441596505	head	TRUE	FALSE	EBOX	0.125391157710579
ENSG00000198590	-0.283168579050558	-0.581202909767226	mid	FALSE	FALSE	None	0.298034330716668
ENSG00000198598	-0.105480465512018	0.549068563121382	mid	TRUE	FALSE	EBOX	-0.6545490286334
ENSG00000198604	0.309825695188891	0.0278215253223166	mid	FALSE	TRUE	TETO	0.282004169866574
ENSG00000198612	0.492356298940392	-0.115501411638657	mid	FALSE	FALSE	None	0.607857710579049
ENSG00000198624	-0.474216906163917	-0.595808654108817	mid	FALSE	FALSE	None	0.1215917479449
ENSG00000198625	0.103610017205176	0.0188610942027605	mid	FALSE	FALSE	None	0.0847489230024155
ENSG00000198626	0.989027389378364	0.597260626747151	mid	FALSE	FALSE	None	0.391766762631213
ENSG00000198642	-0.143148939377685	-0.0639998836937004	mid	FALSE	FALSE	None	-0.0791490556839846
ENSG00000198646	0.0387337850991969	-0.121640754684409	mid	TRUE	FALSE	EBOX	0.160374539783606
ENSG00000198648	0.449239309845687	0.0589711991195543	mid	TRUE	FALSE	EBOX	0.390268110726133
ENSG00000198663	-0.169185069632391	-0.0877211944905358	mid	FALSE	TRUE	TETO	-0.0814638751418552
ENSG00000198668	0.068601073832065	-0.021696036091285	head	TRUE	FALSE	EBOX	0.09029710992335
ENSG00000198673	0.0775032493156562	-0.223058675242731	mid	FALSE	FALSE	None	0.300561924558387
ENSG00000198677	0.0192905794983282	-0.00652180650021883	head	FALSE	FALSE	None	0.025812385998547
ENSG00000198682	0.238572262960304	-0.166692132151629	mid	TRUE	FALSE	EBOX	0.405264395111933
ENSG00000198689	-0.0620527424291097	-0.102720716627022	mid	FALSE	FALSE	None	0.0406679741979123
ENSG00000198690	0.337816182460502	0.304954720465233	mid	FALSE	FALSE	None	0.032861461995269
ENSG00000198691	-0.0769462203902736	-0.0511972150922215	mid	TRUE	TRUE	Both	-0.0257490052980521
ENSG00000198695	-0.345928156968499	-0.102572072468979	head	FALSE	FALSE	None	-0.24335608449952
ENSG00000198700	0.184176841154267	-0.0346265697539305	mid	TRUE	FALSE	EBOX	0.218803410908198
ENSG00000198707	-0.130116425262877	0.0424644829788576	mid	FALSE	FALSE	None	-0.172580908241735
ENSG00000198711	-0.359861832098536	-0.433483285018602	tail	FALSE	TRUE	TETO	0.073621452920066
ENSG00000198712	0.157432261770971	0.21512091448523	head	FALSE	FALSE	None	-0.057688652714259
ENSG00000198715	-0.203024363211767	-0.0749439151911133	mid	FALSE	FALSE	None	-0.128080448020654
ENSG00000198718	0.0699185605616783	0.0610089659217561	mid	TRUE	TRUE	Both	0.00890959463992221
ENSG00000198720	0.396544932410288	0.378454528832348	mid	FALSE	TRUE	TETO	0.01809040357794
ENSG00000198721	0.350940019478793	0.342021006625153	mid	TRUE	FALSE	EBOX	0.00891901285364
ENSG00000198722	0.116727144644562	0.111144806331207	mid	FALSE	FALSE	None	0.005582338313355
ENSG00000198727	0.00471326982719589	0.159008501520095	head	FALSE	FALSE	None	-0.154295231692899
ENSG00000198728	0.129148743765777	0.190909591245987	mid	FALSE	FALSE	None	-0.06176084748021
ENSG00000198729	0.346048118514059	0.0254557300237526	mid	TRUE	FALSE	EBOX	0.320592388490306
ENSG00000198730	0.173324826014834	0.0288709297768062	mid	FALSE	FALSE	None	0.144453896238028
ENSG00000198732	0.695779850352629	-0.111816233576905	mid	TRUE	TRUE	Both	0.807596083929534
ENSG00000198736	-0.442170964202748	-0.147966045431925	mid	TRUE	TRUE	Both	-0.294204918770823
ENSG00000198740	0.186315151181077	0.027612616267696	mid	FALSE	FALSE	None	0.158702534913381
ENSG00000198742	-0.102256586584264	-0.171696371148185	mid	FALSE	FALSE	None	0.069439784563921
ENSG00000198743	0.66027590265265	0.39022347143661	head	TRUE	FALSE	EBOX	0.27005243121604
ENSG00000198746	-0.206347079073037	0.0170368616215111	mid	FALSE	FALSE	None	-0.223383940694548
ENSG00000198752	-0.194022209859424	-0.115662915929494	head	FALSE	FALSE	None	-0.07835929392993
ENSG00000198753	-0.663081250676347	-0.0569409149700881	mid	TRUE	FALSE	EBOX	-0.606140335706259
ENSG00000198754	0.617794697875428	0.0908373765792243	mid	TRUE	FALSE	EBOX	0.526957321296204
ENSG00000198755	-0.0360945274077462	0.0781801769930262	head	TRUE	TRUE	Both	-0.114274704400772
ENSG00000198763	-0.0528114077850859	0.123867487071454	head	FALSE	TRUE	TETO	-0.17667889485654
ENSG00000198774	-0.161274217025034	0.208452269809937	mid	FALSE	TRUE	TETO	-0.369726486834971
ENSG00000198780	0.421637986432335	-0.0736654654604827	mid	FALSE	FALSE	None	0.495303451892818
ENSG00000198783	0.0449267763636723	0.115447161720123	mid	FALSE	TRUE	TETO	-0.0705203853564507
ENSG00000198786	-0.0706888701805113	0.179083884287301	head	FALSE	TRUE	TETO	-0.249772754467812
ENSG00000198788	0.151704770356999	-2.00230879616181	mid	FALSE	FALSE	None	2.15401356651881
ENSG00000198791	0.205214088336508	0.0682138339511269	mid	FALSE	TRUE	TETO	0.137000254385381
ENSG00000198792	-0.15131277607014	-0.185622896211045	mid	FALSE	FALSE	None	0.034310120140905
ENSG00000198793	0.0269696909130648	0.0511863617661525	mid	FALSE	FALSE	None	-0.0242166708530877
ENSG00000198794	-0.311739231086498	0.240188456416218	mid	TRUE	FALSE	EBOX	-0.551927687502716
ENSG00000198799	-0.207735958559629	-0.156363813208255	mid	FALSE	FALSE	None	-0.051372145351374
ENSG00000198804	0.00295545296529554	0.0676960621795857	head	FALSE	FALSE	None	-0.0647406092142902
ENSG00000198805	0.829991610726063	0.235136970541639	mid	TRUE	FALSE	EBOX	0.594854640184424
ENSG00000198807	0.526548370179109	0.099770541582858	mid	FALSE	FALSE	None	0.426777828596251
ENSG00000198814	0.147854037643434	-0.275507120399733	mid	TRUE	FALSE	EBOX	0.423361158043167
ENSG00000198815	0.0991140288488612	-0.0592002763809099	mid	FALSE	FALSE	None	0.158314305229771
ENSG00000198816	-0.77956046684824	0.203680039335804	mid	FALSE	FALSE	None	-0.983240506184044
ENSG00000198818	0.2313710056078	-0.0620985994307404	mid	TRUE	TRUE	Both	0.29346960503854
ENSG00000198821	2.22981813313986	2.16492612276533	tail	FALSE	FALSE	None	0.0648920103745301
ENSG00000198824	0.415977254069274	-0.0928026650960998	mid	TRUE	FALSE	EBOX	0.508779919165374
ENSG00000198825	0.206037721616859	-0.206243173173554	mid	TRUE	FALSE	EBOX	0.412280894790413
ENSG00000198826	0.655885637646655	-0.102732165791034	mid	FALSE	FALSE	None	0.758617803437689
ENSG00000198830	0.117435342122326	0.0169006395952014	head	TRUE	FALSE	EBOX	0.100534702527125
ENSG00000198832	-0.804553036416538	-0.0911560677202354	mid	TRUE	FALSE	EBOX	-0.713396968696303
ENSG00000198833	0.204960183697533	0.0839268202213699	mid	FALSE	FALSE	None	0.121033363476163
ENSG00000198835	0.131030211555899	0.579738976695482	mid	TRUE	FALSE	EBOX	-0.448708765139583
ENSG00000198836	-0.0329929596210175	0.0312306147756214	head	FALSE	TRUE	TETO	-0.0642235743966389
ENSG00000198837	-0.026542036703237	-0.0296901669253042	mid	TRUE	TRUE	Both	0.0031481302220672
ENSG00000198839	-0.360846735324357	-0.0669364936933938	mid	FALSE	FALSE	None	-0.293910241630963
ENSG00000198840	-0.289425149312589	0.205461615659328	head	FALSE	FALSE	None	-0.494886764971917
ENSG00000198841	0.158265448320652	0.046052071331955	mid	TRUE	FALSE	EBOX	0.112213376988697
ENSG00000198843	0.0450121720553369	-0.0647223019220746	mid	FALSE	FALSE	None	0.109734473977412
ENSG00000198848	-0.793099837897835	-0.524469572021838	mid	FALSE	TRUE	TETO	-0.268630265875997
ENSG00000198853	-0.0795772063685956	-0.200541033102873	mid	FALSE	FALSE	None	0.120963826734277
ENSG00000198855	0.106900043532076	-0.269698822870253	mid	FALSE	FALSE	None	0.376598866402329
ENSG00000198856	0.0380574547504722	-0.114824752071472	mid	TRUE	FALSE	EBOX	0.152882206821944
ENSG00000198858	-0.0473651916599778	0.108200052926106	mid	FALSE	FALSE	None	-0.155565244586084
ENSG00000198860	0.0809210704665748	-0.00385932017111834	mid	FALSE	FALSE	None	0.0847803906376931
ENSG00000198862	0.00346714822238781	-0.113711177320944	mid	FALSE	TRUE	TETO	0.117178325543332
ENSG00000198863	0.0114572990462971	-0.119165894997552	mid	TRUE	FALSE	EBOX	0.130623194043849
ENSG00000198870	0.291793952037405	-0.0170843363030266	tail	TRUE	FALSE	EBOX	0.308878288340432
ENSG00000198873	0.219828504436174	0.239380251049576	mid	TRUE	FALSE	EBOX	-0.019551746613402
ENSG00000198874	0.457025189999241	0.286434659482625	mid	FALSE	FALSE	None	0.170590530516616
ENSG00000198876	-0.0756466055201877	-0.00583687197616989	mid	FALSE	FALSE	None	-0.0698097335440178
ENSG00000198886	-0.0914153534817146	0.149762759999451	head	FALSE	TRUE	TETO	-0.241178113481166
ENSG00000198887	0.503073470639386	-0.0551443265167286	mid	FALSE	FALSE	None	0.558217797156115
ENSG00000198888	-0.0638821256216851	0.116529043180098	head	FALSE	TRUE	TETO	-0.180411168801783
ENSG00000198890	0.40943339883639	0.24267994813804	mid	TRUE	FALSE	EBOX	0.16675345069835
ENSG00000198892	-0.662507725759849	-0.613468094159205	mid	FALSE	FALSE	None	-0.049039631600644
ENSG00000198894	0.150154319971643	0.281174658226702	mid	TRUE	TRUE	Both	-0.131020338255059
ENSG00000198898	0.0973940232305193	-0.0194430153869334	mid	TRUE	FALSE	EBOX	0.116837038617453
ENSG00000198899	-0.00950311021854588	0.22515926280585	head	FALSE	FALSE	None	-0.234662373024396
ENSG00000198900	0.353979243122462	-0.019032684917514	head	TRUE	FALSE	EBOX	0.373011928039976
ENSG00000198901	0.265481324526373	-0.0699592505851836	mid	FALSE	TRUE	TETO	0.335440575111557
ENSG00000198908	0.0469984718034953	0.0198023106440797	mid	TRUE	FALSE	EBOX	0.0271961611594156
ENSG00000198909	0.0167557880917144	-0.262123399168205	mid	FALSE	FALSE	None	0.278879187259919
ENSG00000198910	0.99711713862323	0.063861412180815	mid	FALSE	TRUE	TETO	0.933255726442415
ENSG00000198911	-0.295092111713647	-0.0212953301500054	head	TRUE	FALSE	EBOX	-0.273796781563642
ENSG00000198912	0.421719178739965	0.0982489014211154	mid	FALSE	TRUE	TETO	0.32347027731885
ENSG00000198917	0.621970452813693	0.315717331208651	mid	FALSE	FALSE	None	0.306253121605042
ENSG00000198918	0.00827376264924418	0.0718296582588103	head	TRUE	TRUE	Both	-0.0635558956095661
ENSG00000198919	-0.458487269024669	-0.193048131518264	mid	FALSE	FALSE	None	-0.265439137506405
ENSG00000198920	0.246225948738926	-0.090700940893699	mid	TRUE	FALSE	EBOX	0.336926889632625
ENSG00000198924	0.653769029673324	0.109495786343821	mid	FALSE	FALSE	None	0.544273243329503
ENSG00000198925	-0.255264304124546	-0.11008570820972	mid	TRUE	FALSE	EBOX	-0.145178595914826
ENSG00000198929	-0.408355467210681	0.103571062065186	mid	FALSE	FALSE	None	-0.511926529275867
ENSG00000198931	-0.343473359073029	0.0807050342989033	head	TRUE	FALSE	EBOX	-0.424178393371932
ENSG00000198932	0.136228089691485	-0.265244773901163	mid	TRUE	TRUE	Both	0.401472863592648
ENSG00000198933	0.257680689958514	0.531866846543646	mid	TRUE	FALSE	EBOX	-0.274186156585132
ENSG00000198934	0.174877750747107	-0.0966622641949328	mid	FALSE	FALSE	None	0.27154001494204
ENSG00000198937	-0.0515156887690536	0.133677129401713	mid	FALSE	FALSE	None	-0.185192818170767
ENSG00000198938	0.193234634644664	0.234164549453279	head	FALSE	FALSE	None	-0.040929914808615
ENSG00000198939	0.360479399459256	-0.844624075909926	mid	FALSE	FALSE	None	1.20510347536918
ENSG00000198945	0.711706358256352	0.0820702112347362	mid	FALSE	FALSE	None	0.629636147021616
ENSG00000198947	0.415232913028028	0.0809721727757662	mid	FALSE	FALSE	None	0.334260740252262
ENSG00000198948	0.425595292817669	0.227926319234688	mid	TRUE	TRUE	Both	0.197668973582981
ENSG00000198951	-0.0797969693092391	-0.0349813575784346	mid	FALSE	FALSE	None	-0.0448156117308045
ENSG00000198952	0.00926333055527628	-0.117615634961311	mid	TRUE	FALSE	EBOX	0.126878965516587
ENSG00000198954	0.39498526195419	-0.189125195281743	mid	FALSE	FALSE	None	0.584110457235933
ENSG00000198959	-0.222525299562195	-1.08761038980304	mid	FALSE	FALSE	None	0.865085090240845
ENSG00000198960	-0.0900894161913399	-0.128424307738305	mid	FALSE	FALSE	None	0.0383348915469651
ENSG00000198961	-0.286734929911876	-0.228608479053463	mid	FALSE	FALSE	None	-0.058126450858413
ENSG00000198964	0.127062277413392	-0.0438440547726771	mid	TRUE	FALSE	EBOX	0.170906332186069
ENSG00000203279	0.508083442597823	0.939911298271343	mid	TRUE	FALSE	EBOX	-0.43182785567352
ENSG00000203288	0.691735639278794	0.589097127289321	mid	FALSE	FALSE	None	0.102638511989473
ENSG00000203326	0.653307157162018	0.0528015870502312	mid	TRUE	TRUE	Both	0.600505570111787
ENSG00000203327	-0.254148169913153	-0.271233779633266	mid	FALSE	FALSE	None	0.017085609720113
ENSG00000203392	-0.908829277857129	-0.768639101466489	mid	TRUE	TRUE	Both	-0.14019017639064
ENSG00000203441	-0.207517846021906	0.251379236597177	tail	FALSE	FALSE	None	-0.458897082619083
ENSG00000203485	-0.103829786201013	-0.0507044040943718	head	TRUE	FALSE	EBOX	-0.0531253821066412
ENSG00000203496	1.42247852662273	0.850284962539724	tail	TRUE	FALSE	EBOX	0.572193564083006
ENSG00000203497	0.105547673582908	-0.232796682275848	mid	TRUE	FALSE	EBOX	0.338344355858756
ENSG00000203499	0.111860544310984	0.282735737678999	mid	TRUE	FALSE	EBOX	-0.170875193368015
ENSG00000203635	-0.93643355521833	-0.685665866132886	mid	FALSE	FALSE	None	-0.250767689085444
ENSG00000203644	0.105826351268712	0.0302481650104811	mid	FALSE	FALSE	None	0.0755781862582309
ENSG00000203666	-0.290965737305841	-0.132913272603573	mid	FALSE	FALSE	None	-0.158052464702268
ENSG00000203667	-0.0467357441500766	-0.0352645180503544	mid	TRUE	FALSE	EBOX	-0.0114712260997222
ENSG00000203668	0.594671907014005	-0.162334741947934	mid	TRUE	FALSE	EBOX	0.757006648961939
ENSG00000203684	-0.236676176555496	-1.26857157625839	mid	TRUE	FALSE	EBOX	1.03189539970289
ENSG00000203697	0.299958256428681	-0.208569849089709	mid	TRUE	FALSE	EBOX	0.50852810551839
ENSG00000203705	-0.158974916685497	-0.0513176837773663	mid	FALSE	FALSE	None	-0.107657232908131
ENSG00000203706	0.440032793412398	-0.299683375601484	mid	FALSE	FALSE	None	0.739716169013882
ENSG00000203709	-0.0885185264158483	-0.200550841687784	mid	TRUE	FALSE	EBOX	0.112032315271936
ENSG00000203711	0.106215916705341	-0.788721557003873	mid	FALSE	FALSE	None	0.894937473709214
ENSG00000203721	0.0638855996858463	-0.0569085753725762	mid	FALSE	FALSE	None	0.120794175058423
ENSG00000203722	0.135834229023761	-0.191264457155694	mid	TRUE	FALSE	EBOX	0.327098686179455
ENSG00000203724	0.221954529664954	0.379570026948363	mid	FALSE	FALSE	None	-0.157615497283409
ENSG00000203734	-0.746546112626501	0.0160042220035257	tail	FALSE	FALSE	None	-0.762550334630027
ENSG00000203737	-0.489167854338561	-0.443046020349402	mid	FALSE	FALSE	None	-0.046121833989159
ENSG00000203739	0.0464794148566829	0.5416510896502	mid	TRUE	FALSE	EBOX	-0.495171674793517
ENSG00000203760	0.312934499080599	0.101837736833659	mid	FALSE	FALSE	None	0.21109676224694
ENSG00000203778	0.360224832251367	0.28927053845949	mid	FALSE	FALSE	None	0.070954293791877
ENSG00000203780	0.161022635095509	-0.278590122066119	mid	FALSE	TRUE	TETO	0.439612757161628
ENSG00000203785	2.56664907657481	-1.1415146673609	mid	TRUE	FALSE	EBOX	3.70816374393571
ENSG00000203791	0.187983080327454	-0.0133817812192749	mid	TRUE	FALSE	EBOX	0.201364861546729
ENSG00000203797	-0.499326722375067	-0.295513136822554	mid	TRUE	FALSE	EBOX	-0.203813585552513
ENSG00000203801	0.839868581216135	-0.969553617952762	tail	FALSE	TRUE	TETO	1.8094221991689
ENSG00000203804	0.123006560399482	0.239893054900553	mid	FALSE	FALSE	None	-0.116886494501071
ENSG00000203808	-1.04040115896106	-0.708305592677922	mid	FALSE	TRUE	TETO	-0.332095566283138
ENSG00000203811	0.703796310700309	0.361508523571477	mid	TRUE	TRUE	Both	0.342287787128832
ENSG00000203812	-0.356569664310658	-0.299302285305004	mid	FALSE	FALSE	None	-0.057267379005654
ENSG00000203814	0.0669846657361539	0.0452398558832545	mid	TRUE	FALSE	EBOX	0.0217448098528994
